Years,Months (MES),CADENA GENERAL,NAME,QUANTITY,VALUE,PRICE
2023,5,Amazon,Photoderm Nude Touch Muy Claro Spf 50+ 40 ml,19,9657.7,508.3
2023,5,Amazon,Photoderm Spot Age Spf 50+ 40 ml,3,1411.64,470.5466667
2023,5,Amazon,Photoderm Spray Spf 50+ 400 ml,58,38081.76,656.582069
2023,5,Amazon,Pigmentbio C-Concentrate 15 ml,26,14695.06,565.1946154
2023,5,Amazon,Pigmentbio Daily Care 50+ 40 ml,26,17165.08,660.1953846
2023,5,Amazon,Pigmentbio Foaming Cream 200 ml,79,38380.69,485.831519
2023,5,Amazon,Pigmentbio H2O 250 ml,12,4666.6,388.8833333
2023,5,Amazon,Pigmentbio Night Renewer 50 ml,23,14684.69,638.4647826
2023,5,Amazon,Pigmentbio Sensitive Areas 75 ml,413,177497.33,429.7756174
2023,5,Amazon,Sebium Barra 100 gr,62,9778.3,157.7145161
2023,5,Amazon,Sebium Gel Gommant 100 ml,8,2689.68,336.21
2023,5,Amazon,Sebium Gel Moussant 100 ml,27,5469.93,202.59
2023,5,Amazon,Sebium Gel Moussant 500 ml,2,898.28,449.14
2023,5,Amazon,Sebium Gel Moussant Actif Tubo 200 ml,38,12863.13,338.5034211
2023,5,Amazon,Sebium Gel Moussant Tubo 200 ml,23,6622.93,287.9534783
2023,5,Amazon,Sebium H2O 100 ml,18,2831.82,157.3233333
2023,5,Amazon,Sebium H2O 250 ml,10,3226.3,322.63
2023,5,Amazon,Sebium Hydra 40 ml,74,29531.25,399.0709459
2023,5,Amazon,Sebium Kerato+ 30 ml,40,19106.06,477.6515
2023,5,Amazon,Sebium Pore Refiner 30 ml,5,2518.3,503.66
2023,5,Amazon,Sensibio AR 40 ml,91,37317.36,410.0808791
2023,5,Amazon,Sensibio Defensive 40 ml,52,16787.68,322.84
2023,5,Amazon,Sensibio Defensive Serum 30 ml,84,48951.84,582.76
2023,5,Amazon,Sensibio Ds+ Crema 40 ml,20,7461.36,373.068
2023,5,Amazon,Sensibio Forte 40 ml,1,361.47,361.47
2023,5,Amazon,Sensibio Gel Contorno de Ojos 15 ml,77,22204.83,288.3744156
2023,5,Amazon,Sensibio Gel Moussant 200 ml,119,37296.6,313.4168067
2023,5,Amazon,Sensibio Gel Moussant 500 ml,26,13246.5,509.4807692
2023,5,Amazon,Sensibio Gel Moussant Tubo 100 ml,234,33450.3,142.95
2023,5,Amazon,Sensibio H2O 500 ml,1,509.48,509.48
2023,5,Amazon,Sensibio H2O Bomba Inv 500 ml,1,628.45,628.45
2023,5,Amazon,Sensibio H2O Eye 125 ml,143,36248.06,253.4829371
2023,5,Amazon,Sensibio Light 40 ml,139,53146.41,382.3482734
2023,5,Benavides,ABCDerm Gel Moussant 1 l,38,14842.24138,390.5852995
2023,5,Benavides,Atoderm Barra 150 gr,80,13426.37931,167.8297414
2023,5,Benavides,Atoderm Crema Tubo 200 ml,52,10320.68966,198.4748011
2023,5,Benavides,Atoderm Crema Ultra 500 ml,29,11288.7931,389.2687277
2023,5,Benavides,Atoderm Intensive Balsamo 200 ml,39,17609.13793,451.5163572
2023,5,Benavides,Hydrabio H2O 100 ml,24,4559.482759,189.9784483
2023,5,Benavides,Hydrabio H2O 250 ml,25,6709.482759,268.3793103
2023,5,Benavides,Hydrabio Serum 40 ml,55,32857.75862,597.4137931
2023,5,Benavides,KIT Atoderm Crema 500ml + Atoderm Barra,10,2328.017241,232.8017241
2023,5,Benavides,KIT Hydrabio H2O + Hydrabio Suero + Hydrabio Masc.,6,2443.103448,407.183908
2023,5,Benavides,KIT Photoderm Aqua. Claro 40ml + Sensibio  Gel 100ml,2,574.9137931,287.4568966
2023,5,Benavides,KIT Photoderm Aqua. Dor. 40ml + Sensibio  Gel 100ml,21,4905.775862,233.6083744
2023,5,Benavides,KIT Photoderm Cover Claro  + Sebium Gel Actif,2,586.2068966,293.1034483
2023,5,Benavides,KIT Photoderm Cover Dor.  + Sebium Gel Actif,2,689.6551724,344.8275862
2023,5,Benavides,KIT Photoderm Nude Dor. + Sebium Gel M. 100ml,67,29383.62069,438.5615028
2023,5,Benavides,KIT Pigm Sensitive Areas 75 ml+ Mini Pigm C-Conc 5ml + Mini Pigm Night Renew 5ml,32,13997.5,437.421875
2023,5,Benavides,KIT Sebium Gel M 200ml+ Minis,39,13375.43103,342.9597701
2023,5,Benavides,Kit Sebium Gel M. 200ml + Sebium H2O 100ml,8,1589.827586,198.7284483
2023,5,Benavides,KIT Sebium P. Refiner 30ml+ Sebium Gel 100ml,7,2637.068966,376.7241379
2023,5,Benavides,KIT Sensibio  Eye 125ml + Sensibio  H2O 10ml + Photoderm Aquafluido 5ml,36,9196.896552,255.4693487
2023,5,Benavides,KIT Sensibio  H2O 500ml + 250ml,74,41651.55172,562.8588071
2023,5,Benavides,Photoderm AR Spf 50+ 30 ml,22,12948.27586,588.5579937
2023,5,Benavides,Photoderm Cover T. Claro 40 gr,68,37357.67241,549.3775355
2023,5,Benavides,Photoderm Cover T. Dorado 40 gr,38,20650,543.4210526
2023,5,Benavides,Photoderm M Bronce Spf 50+ 40 ml,1,379.3103448,379.3103448
2023,5,Benavides,Photoderm M Claro Spf 50+ 40 ml,4,2184.482759,546.1206897
2023,5,Benavides,Photoderm M Dorado Spf 50+ 40 ml,16,8395.172414,524.6982759
2023,5,Benavides,Photoderm MAX Aquafluido Claro 40 ml,27,13429.31034,497.3818646
2023,5,Benavides,Photoderm MAX Aquafluido Dorado 40 ml,29,14597.41379,503.3590963
2023,5,Benavides,Photoderm MAX Aquafluido Neutro 40 ml,34,16255.60345,478.1059838
2023,5,Benavides,Photoderm MAX Crema 40 ml,7,3481.034483,497.2906404
2023,5,Benavides,Photoderm MAX Spray Spf 50+ 400 ml,37,30740.51724,830.8247903
2023,5,Benavides,Photoderm Nude Touch Claro Spf 50+ 40 ml,19,9803.448276,515.9709619
2023,5,Benavides,Photoderm Nude Touch Dorado Spf 50+ 40 ml,60,28294.91379,471.5818966
2023,5,Benavides,Photoderm Nude Touch Muy Claro Spf 50+ 40 ml,29,16066.37931,554.0130797
2023,5,Benavides,Pigmentbio C-Concentrate 15 ml,26,14042.12069,540.081565
2023,5,Benavides,Pigmentbio Daily Care 50+ 40 ml,15,9535.344828,635.6896552
2023,5,Benavides,Pigmentbio Foaming Cream 200 ml,25,12100.51724,484.0206897
2023,5,Benavides,Pigmentbio H2O 250 ml,12,4044.155172,337.012931
2023,5,Benavides,Pigmentbio Night Renewer 50 ml,11,7501.060345,681.9145768
2023,5,Benavides,Pigmentbio Sensitive Areas 75 ml,111,47068.35345,424.0392203
2023,5,Benavides,Sebium Barra 100 gr,13,2203.258621,169.4814324
2023,5,Benavides,Sebium Gel Moussant 100 ml,220,45727.41379,207.8518809
2023,5,Benavides,Sebium Gel Moussant 200 ml,49,21745.68966,443.7895848
2023,5,Benavides,Sebium Gel Moussant 500 ml,42,21959.48276,522.8448276
2023,5,Benavides,Sebium Gel Moussant Actif Tubo 200 ml,35,15032.75862,429.5073892
2023,5,Benavides,Sebium H2O 100 ml,67,13874.13793,207.0766855
2023,5,Benavides,Sebium H2O 250 ml,24,10531.89655,438.829023
2023,5,Benavides,Sebium H2O 500 ml,57,29816.37931,523.0943739
2023,5,Benavides,Sebium Hydra 40 ml,111,55699.13793,501.7940354
2023,5,Benavides,Sebium Kerato+ 30 ml,22,10403.44828,472.8840125
2023,5,Benavides,Sebium Pore Refiner 30 ml,73,36287.93103,497.0949457
2023,5,Benavides,Sensibio AR 40 ml,107,46983.75862,439.1005479
2023,5,Benavides,Sensibio Defensive 40 ml,82,24772.5,302.1036585
2023,5,Benavides,Sensibio Defensive Serum 30 ml,41,20229.31034,493.3978133
2023,5,Benavides,Sensibio Ds+ Crema 40 ml,42,17349.13793,413.0747126
2023,5,Benavides,Sensibio Gel Contorno de Ojos 15 ml,55,16873.10345,306.7836991
2023,5,Benavides,Sensibio Gel Moussant 200 ml,94,34175.17241,363.565664
2023,5,Benavides,Sensibio Gel Moussant 500 ml,186,83817.72414,450.6329255
2023,5,Benavides,Sensibio Gel Moussant Tubo 100 ml,514,74621.02586,145.1770931
2023,5,Benavides,Sensibio H2O 100 ml,454,69471.55172,153.021039
2023,5,Benavides,Sensibio H2O 250 ml,116,41057.93103,353.9476813
2023,5,Benavides,Sensibio H2O 500 ml,257,118652.3448,461.6822756
2023,5,Benavides,Sensibio H2O Bomba Inv 500 ml,13,6437.931034,495.2254642
2023,5,Benavides,Sensibio H2O Eye 125 ml,127,32014.68103,252.0841026
2023,5,Chedraui,Atoderm Barra 150 gr,56,7376.539764,131.7239244
2023,5,Chedraui,Atoderm Crema Tubo 200 ml,40,7347.109818,183.6777454
2023,5,Chedraui,Atoderm Crema Ultra 500 ml,1,409.480011,409.480011
2023,5,Chedraui,Atoderm Intensive Balsamo 500 ml,1,637.0700073,637.0700073
2023,5,Chedraui,Atoderm Manos y Uñas 50 ml,1,103.4300003,103.4300003
2023,5,Chedraui,Photoderm Aquafluido Claro Spf 50+ 40 ml,3,1549.140015,516.3800049
2023,5,Chedraui,Photoderm Aquafluido Dorado Spf 50+ 40 ml,1,480.230011,480.230011
2023,5,Chedraui,Photoderm Aquafluido Neutro Spf 50+ 40 ml,3,1549.140015,516.3800049
2023,5,Chedraui,Photoderm Bruma Spf 50+ 150 ml,2,1118.959961,559.4799805
2023,5,Chedraui,Photoderm Cover T. Claro 40 gr,16,7479.379944,467.4612465
2023,5,Chedraui,Photoderm Cover T. Dorado 40 gr,1,504.3099976,504.3099976
2023,5,Chedraui,Photoderm Crema Claro Spf 50+ 40 ml,1,507.7600098,507.7600098
2023,5,Chedraui,Photoderm Crema Spf 50+ 40 ml,13,6600.880127,507.7600098
2023,5,Chedraui,Photoderm M Dorado Spf 50+ 40 ml,6,3615.55011,602.591685
2023,5,Chedraui,Photoderm Spray Spf 50+ 400 ml,13,10646.58978,818.9684448
2023,5,Chedraui,Pigmentbio C-Concentrate 15 ml,1,680.1699829,680.1699829
2023,5,Chedraui,Pigmentbio Daily Care 50+ 40 ml,1,775,775
2023,5,Chedraui,Pigmentbio Foaming Cream 200 ml,3,1807.770081,602.5900269
2023,5,Chedraui,Sebium Gel Moussant 100 ml,128,21942.08002,171.4225001
2023,5,Chedraui,Sebium Gel Moussant 500 ml,45,23042.3402,512.0520044
2023,5,Chedraui,Sebium Gel Moussant Actif Tubo 200 ml,4,1789.640015,447.4100037
2023,5,Chedraui,Sebium Gel Moussant Tubo 200 ml,63,20640.39917,327.6253836
2023,5,Chedraui,Sebium H2O 250 ml,30,11200.87006,373.3623352
2023,5,Chedraui,Sebium H2O 500 ml,22,11143.96008,506.5436401
2023,5,Chedraui,Sebium Hydra 40 ml,28,12401.55988,442.9128527
2023,5,Chedraui,Sebium Pore Refiner 30 ml,19,10219.70993,537.87947
2023,5,Chedraui,Sensibio Gel Moussant 200 ml,50,16546.19025,330.9238049
2023,5,Chedraui,Sensibio Gel Moussant 500 ml,54,24528.03024,454.2227823
2023,5,Chedraui,Sensibio Gel Moussant Tubo 100 ml,144,22039.67005,153.0532642
2023,5,Chedraui,Sensibio H2O 100 ml,93,13078.93035,140.6336597
2023,5,Chedraui,Sensibio H2O 250 ml,91,29130.86974,320.1194476
2023,5,Chedraui,Sensibio H2O 500 ml,103,45925.84067,445.8819482
2023,5,Chedraui,Sensibio H2O Bomba Inv 500 ml,1,541.3800049,541.3800049
2023,5,Chedraui,Sensibio H2O Eye 125 ml,8,2544.810059,318.1012573
2023,5,Chedraui,Sensibio Light 40 ml,1,266.739996,266.739996
2023,5,Dermocutanea,ABCDerm Cold Cream 200 ml,11,3905.005484,355.0004985
2023,5,Dermocutanea,ABCDerm Gel Moussant 1 l,60,28200,470
2023,5,Dermocutanea,ABCDerm H2O 1 l,4,2316,579
2023,5,Dermocutanea,Atoderm Aceite Ducha 200 ml,2,518,259
2023,5,Dermocutanea,Atoderm Barra 150 gr,133,20541.99613,154.4510987
2023,5,Dermocutanea,Atoderm Crema Tubo 200 ml,22,4180,190
2023,5,Dermocutanea,Atoderm Crema Ultra 500 ml,42,17262,411
2023,5,Dermocutanea,Atoderm Gel Ducha 500 ml,17,8772.580645,516.0341556
2023,5,Dermocutanea,Atoderm Intensive Balsamo 200 ml,18,7938,441
2023,5,Dermocutanea,Atoderm Intensive Balsamo 500 ml,62,39680,640
2023,5,Dermocutanea,Atoderm Intensive Balsamo 75 ml,5,1165,233
2023,5,Dermocutanea,Atoderm Intensive Gel Crema 200 ml,20,8820,441
2023,5,Dermocutanea,Atoderm Intensive Gel Crema 500 ml,7,4354,622
2023,5,Dermocutanea,Atoderm Intensive Gel Crema 75 ml,2,466,233
2023,5,Dermocutanea,Atoderm Intensive Gel Moussant 200 ml,18,5130,285
2023,5,Dermocutanea,Atoderm Labios 15 ml,21,3822,182
2023,5,Dermocutanea,Atoderm Manos y Uñas 50 ml,11,1221.16129,111.0146628
2023,5,Dermocutanea,Atoderm SOS Spray 200 ml,16,9484.83871,592.8024194
2023,5,Dermocutanea,Atoderm SOS Spray 50 ml,9,3096.096774,344.0107527
2023,5,Dermocutanea,Bioderma Pack Sensibio H2o 500 + Sensibio H2o 250 Ml,7,4214.002903,602.0004147
2023,5,Dermocutanea,Cicabio Arnica+ 40 ml,22,8091.251613,367.7841642
2023,5,Dermocutanea,Cicabio Crema 40 ml,14,5446.010645,389.0007604
2023,5,Dermocutanea,Hydrabio Bruma 300 ml,4,960.8903226,240.2225806
2023,5,Dermocutanea,Hydrabio H2O 100 ml,12,2279.080645,189.9233871
2023,5,Dermocutanea,Hydrabio H2O 250 ml,18,7776,432
2023,5,Dermocutanea,Hydrabio Mascarilla 75 ml,1,519,519
2023,5,Dermocutanea,Hydrabio Serum 40 ml,80,51200,640
2023,5,Dermocutanea,KIT Hydrabio H2O + Hydrabio Suero + Hydrabio Masc.,16,10349.1871,646.8241935
2023,5,Dermocutanea,KIT Photoderm Aqua. Claro 40ml + Sensibio  Gel 100ml,1,518,518
2023,5,Dermocutanea,KIT Photoderm Aqua. Dor. 40ml + Sensibio  Gel 100ml,4,2072,518
2023,5,Dermocutanea,KIT Photoderm Cover Claro  + Sebium Gel Actif,9,5283.003548,587.0003943
2023,5,Dermocutanea,KIT Photoderm Cover Dor.  + Sebium Gel Actif,47,27589.06871,587.0014619
2023,5,Dermocutanea,KIT Photoderm M 40ml (V2) + Sensibio  H2O 100ml,50,30250,605
2023,5,Dermocutanea,KIT Photoderm Nude Dor. + Sebium Gel M. 100ml,50,28538.94839,570.7789677
2023,5,Dermocutanea,KIT Photoderm Nude Muy Claro + Sebium Gel M. 100ml,30,17118.94839,570.6316129
2023,5,Dermocutanea,KIT Pigm Sensitive Areas 75 ml+ Mini Pigm C-Conc 5ml + Mini Pigm Night Renew 5ml,55,24475,445
2023,5,Dermocutanea,KIT Sebium Gel M 200ml+ Minis,13,5798,446
2023,5,Dermocutanea,Kit Sebium Gel M. 200ml + Sebium H2O 100ml,17,6460,380
2023,5,Dermocutanea,KIT Sebium Global 30ml + Sebium Gel M. 100ml,12,7352.154839,612.6795699
2023,5,Dermocutanea,KIT Sebium Hydra + Atoderm Labios,6,3168,528
2023,5,Dermocutanea,KIT Sebium Night Peel + Sebium H2O 100ml,3,2050.709677,683.5698925
2023,5,Dermocutanea,KIT Sebium P. Refiner 30ml+ Sebium Gel 100ml,46,31004.04613,674.0010028
2023,5,Dermocutanea,KIT Sebium P. Refiner 30ml+ Sebium H2O 20ml+ Sebium Gel Actif 8ml+ PH Nude Touch 2ml,32,21568.04258,674.0013306
2023,5,Dermocutanea,KIT Sensibio  Eye 125ml + Sensibio  H2O 10ml + Photoderm Aquafluido 5ml,32,8165.574194,255.1741935
2023,5,Dermocutanea,KIT Sensibio  H2O 500ml + 250ml,155,102421.7548,660.7855151
2023,5,Dermocutanea,Nodé DS+ 125 ml,21,9702.090323,462.0043011
2023,5,Dermocutanea,Nodé Shampoo Fluido 400 ml,11,5335,485
2023,5,Dermocutanea,Photoderm AKN Spf 30 40 ml,20,12100,605
2023,5,Dermocutanea,Photoderm Aquafluido Claro Spf 50+ 40 ml,21,10878,518
2023,5,Dermocutanea,Photoderm Aquafluido Dorado Spf 50+ 40 ml,14,7252,518
2023,5,Dermocutanea,Photoderm Aquafluido Neutro Spf 50+ 40 ml,46,23828,518
2023,5,Dermocutanea,Photoderm AR Spf 50+ 30 ml,32,19360,605
2023,5,Dermocutanea,Photoderm Bruma Spf 50+ 150 ml,7,3934,562
2023,5,Dermocutanea,Photoderm Cover T. Claro 40 gr,46,26992.59097,586.7954558
2023,5,Dermocutanea,Photoderm Cover T. Dorado 40 gr,13,7631.006129,587.0004715
2023,5,Dermocutanea,Photoderm Crema Claro Spf 50+ 40 ml,3,1530.000645,510.0002151
2023,5,Dermocutanea,Photoderm Crema Spf 50+ 40 ml,9,4590.004839,510.0005376
2023,5,Dermocutanea,Photoderm Kid Leche 50+  100 ml,6,2778,463
2023,5,Dermocutanea,Photoderm M Bronce Spf 50+ 40 ml,8,4840,605
2023,5,Dermocutanea,Photoderm M Claro Spf 50+ 40 ml,26,15730,605
2023,5,Dermocutanea,Photoderm M Dorado Spf 50+ 40 ml,16,9680,605
2023,5,Dermocutanea,Photoderm MAX Aquafluido Pocket Spf 50+ 30 ml,2,570,285
2023,5,Dermocutanea,Photoderm MAX Leche Spf 50+ 200 ml,12,8376,698
2023,5,Dermocutanea,Photoderm Mineral Fluido Spf 50+ 75 gr,5,3025,605
2023,5,Dermocutanea,Photoderm Nude Touch Claro Spf 50+ 40 ml,26,14846,571
2023,5,Dermocutanea,Photoderm Nude Touch Dorado Spf 50+ 40 ml,3,1694.580645,564.8602151
2023,5,Dermocutanea,Photoderm Nude Touch Muy Claro Spf 50+ 40 ml,5,2855,571
2023,5,Dermocutanea,Photoderm Spot Age Spf 50+ 40 ml,11,6655,605
2023,5,Dermocutanea,Photoderm Spray Spf 50+ 400 ml,100,82003.78065,820.0378065
2023,5,Dermocutanea,Pigmentbio C-Concentrate 15 ml,28,19124,683
2023,5,Dermocutanea,Pigmentbio Daily Care 50+ 40 ml,29,22562,778
2023,5,Dermocutanea,Pigmentbio Foaming Cream 200 ml,39,23595,605
2023,5,Dermocutanea,Pigmentbio H2O 250 ml,24,10368,432
2023,5,Dermocutanea,Pigmentbio Night Renewer 50 ml,14,10892,778
2023,5,Dermocutanea,Pigmentbio Sensitive Areas 75 ml,47,24340.9871,517.8933425
2023,5,Dermocutanea,Sebium Barra 100 gr,25,4296.670968,171.8668387
2023,5,Dermocutanea,Sebium Gel Gommant 100 ml,16,7197.822581,449.8639113
2023,5,Dermocutanea,Sebium Gel Moussant 100 ml,72,14616,203
2023,5,Dermocutanea,Sebium Gel Moussant 200 ml,9,4014,446
2023,5,Dermocutanea,Sebium Gel Moussant 500 ml,60,36106.48129,601.7746882
2023,5,Dermocutanea,Sebium Gel Moussant Actif Tubo 200 ml,44,19753.10355,448.9341716
2023,5,Dermocutanea,Sebium Gel Moussant Tubo 200 ml,14,5320,380
2023,5,Dermocutanea,Sebium Global 30 ml,12,7352.154839,612.6795699
2023,5,Dermocutanea,Sebium H2O 100 ml,29,5474.903226,188.7897664
2023,5,Dermocutanea,Sebium H2O 250 ml,17,7344,432
2023,5,Dermocutanea,Sebium H2O 500 ml,19,11438.01032,602.0005433
2023,5,Dermocutanea,Sebium H2O Bomba Inv 500 ml,9,5679.003871,631.0004301
2023,5,Dermocutanea,Sebium Hydra 40 ml,46,24288,528
2023,5,Dermocutanea,Sebium Kerato+ 30 ml,19,9538,502
2023,5,Dermocutanea,Sebium Night Peel 40 ml,2,1382,691
2023,5,Dermocutanea,Sebium Pore Refiner 30 ml,13,8728.004516,671.3849628
2023,5,Dermocutanea,Sensibio AR 40 ml,51,28174.45806,552.4403542
2023,5,Dermocutanea,Sensibio Defensive 40 ml,32,14816,463
2023,5,Dermocutanea,Sensibio Defensive Serum 30 ml,22,12415.48387,564.340176
2023,5,Dermocutanea,Sensibio Ds+ Crema 40 ml,42,21756,518
2023,5,Dermocutanea,Sensibio Forte 40 ml,8,4144,518
2023,5,Dermocutanea,Sensibio Gel Contorno de Ojos 15 ml,26,10114.01452,389.0005583
2023,5,Dermocutanea,Sensibio Gel Moussant 200 ml,52,23192,446
2023,5,Dermocutanea,Sensibio Gel Moussant 500 ml,106,63572.2229,599.7379519
2023,5,Dermocutanea,Sensibio Gel Moussant Tubo 100 ml,125,25126.16129,201.0092903
2023,5,Dermocutanea,Sensibio H2O 1 l,41,34030,830
2023,5,Dermocutanea,Sensibio H2O 100 ml,74,13861.41548,187.3164255
2023,5,Dermocutanea,Sensibio H2O 250 ml,16,6912,432
2023,5,Dermocutanea,Sensibio H2O Bomba Inv 500 ml,1,543.6774194,543.6774194
2023,5,Dermocutanea,Sensibio H2O Eye 125 ml,36,11476.64516,318.7956989
2023,5,Dermocutanea,Sensibio Light 40 ml,38,17166.13548,451.7404075
2023,5,Fleming,ABCDerm Cold Cream 200 ml,1,352.5862069,352.5862069
2023,5,Fleming,ABCDerm Gel Moussant 1 l,3,1404.310345,468.1034483
2023,5,Fleming,ABCDerm H2O 1 l,2,1153.448276,576.7241379
2023,5,Fleming,Atoderm Barra 150 gr,39,6018.103448,154.3103448
2023,5,Fleming,Atoderm Crema Tubo 200 ml,23,4342.241379,188.7931034
2023,5,Fleming,Atoderm Crema Ultra 500 ml,13,5837,449
2023,5,Fleming,Atoderm Gel Ducha 500 ml,2,1032.758621,516.3793103
2023,5,Fleming,Atoderm Intensive Balsamo 200 ml,6,2632.758621,438.7931034
2023,5,Fleming,Atoderm Intensive Balsamo 500 ml,19,12104.31034,637.0689655
2023,5,Fleming,Atoderm Intensive Balsamo 75 ml,3,695.6896552,231.8965517
2023,5,Fleming,Atoderm Intensive Gel Crema 200 ml,2,877.5862069,438.7931034
2023,5,Fleming,Atoderm Intensive Gel Crema 500 ml,2,1239.655172,619.8275862
2023,5,Fleming,Atoderm Intensive Gel Crema 75 ml,1,231.8965517,231.8965517
2023,5,Fleming,Atoderm Intensive Gel Moussant 200 ml,4,1134.482759,283.6206897
2023,5,Fleming,Atoderm Labios 15 ml,3,540.5172414,180.1724138
2023,5,Fleming,Atoderm Manos y Uñas 50 ml,4,516,129
2023,5,Fleming,Atoderm SOS Spray 200 ml,7,4218.103448,602.5862069
2023,5,Fleming,Atoderm SOS Spray 50 ml,1,343.9655172,343.9655172
2023,5,Fleming,Cicabio Arnica+ 40 ml,3,1099.137931,366.3793103
2023,5,Fleming,Cicabio Crema 40 ml,1,387.0689655,387.0689655
2023,5,Fleming,Hydrabio H2O 100 ml,1,188.7931034,188.7931034
2023,5,Fleming,Hydrabio H2O 250 ml,1,430.1724138,430.1724138
2023,5,Fleming,Hydrabio Mascarilla 75 ml,5,2581.896552,516.3793103
2023,5,Fleming,Hydrabio Serum 40 ml,22,14015.51724,637.0689655
2023,5,Fleming,KIT Photoderm Nude Muy Claro + Sebium Gel M. 100ml,2,1198,599
2023,5,Fleming,Kit Sebium Gel M. 200ml + Sebium H2O 100ml,1,399,399
2023,5,Fleming,KIT Sebium Global 30ml + Sebium Gel M. 100ml,1,585,585
2023,5,Fleming,KIT Sebium Night Peel + Sebium H2O 100ml,1,649,649
2023,5,Fleming,Nodé Shampoo Fluido 400 ml,1,481.8965517,481.8965517
2023,5,Fleming,Photoderm Aquafluido Claro Spf 50+ 40 ml,8,4131.034483,516.3793103
2023,5,Fleming,Photoderm Aquafluido Dorado Spf 50+ 40 ml,13,6712.931034,516.3793103
2023,5,Fleming,Photoderm Aquafluido Neutro Spf 50+ 40 ml,5,2581.896552,516.3793103
2023,5,Fleming,Photoderm AR Spf 50+ 30 ml,12,7231.034483,602.5862069
2023,5,Fleming,Photoderm Bruma Spf 50+ 150 ml,1,559.4827586,559.4827586
2023,5,Fleming,Photoderm Cover T. Claro 40 gr,6,3512.068966,585.3448276
2023,5,Fleming,Photoderm Cover T. Dorado 40 gr,15,8780.172414,585.3448276
2023,5,Fleming,Photoderm Crema Claro Spf 50+ 40 ml,1,507.7586207,507.7586207
2023,5,Fleming,Photoderm Crema Spf 50+ 40 ml,3,1523.275862,507.7586207
2023,5,Fleming,Photoderm M Claro Spf 50+ 40 ml,7,4218.103448,602.5862069
2023,5,Fleming,Photoderm M Dorado Spf 50+ 40 ml,12,7231.034483,602.5862069
2023,5,Fleming,Photoderm MAX Aquafluido Pocket Spf 50+ 30 ml,1,283.6206897,283.6206897
2023,5,Fleming,Photoderm MAX Leche Spf 50+ 200 ml,2,1360.344828,680.1724138
2023,5,Fleming,Photoderm Nude Touch Claro Spf 50+ 40 ml,3,1704.310345,568.1034483
2023,5,Fleming,Photoderm Nude Touch Muy Claro Spf 50+ 40 ml,1,568,568
2023,5,Fleming,Photoderm Spot Age Spf 50+ 40 ml,8,4813.517241,601.6896552
2023,5,Fleming,Photoderm Spray Spf 50+ 400 ml,11,9008.62069,818.9655172
2023,5,Fleming,Pigmentbio C-Concentrate 15 ml,27,18364.65517,680.1724138
2023,5,Fleming,Pigmentbio Daily Care 50+ 40 ml,6,4650,775
2023,5,Fleming,Pigmentbio Foaming Cream 200 ml,8,4820.689655,602.5862069
2023,5,Fleming,Pigmentbio H2O 250 ml,6,2581.034483,430.1724138
2023,5,Fleming,Pigmentbio Night Renewer 50 ml,3,2325,775
2023,5,Fleming,Pigmentbio Sensitive Areas 75 ml,1,516.3793103,516.3793103
2023,5,Fleming,Sebium Barra 100 gr,9,1543.965517,171.5517241
2023,5,Fleming,Sebium Gel Gommant 100 ml,3,1344.827586,448.2758621
2023,5,Fleming,Sebium Gel Moussant 100 ml,37,7495.689655,202.5862069
2023,5,Fleming,Sebium Gel Moussant 200 ml,2,887.9310345,443.9655172
2023,5,Fleming,Sebium Gel Moussant 500 ml,27,16176.72414,599.137931
2023,5,Fleming,Sebium Gel Moussant Actif Tubo 200 ml,11,4921.551724,447.4137931
2023,5,Fleming,Sebium Gel Moussant Tubo 200 ml,19,7190.517241,378.4482759
2023,5,Fleming,Sebium Global 30 ml,8,4889.655172,611.2068966
2023,5,Fleming,Sebium H2O 100 ml,4,755.1724138,188.7931034
2023,5,Fleming,Sebium H2O 250 ml,1,430.1724138,430.1724138
2023,5,Fleming,Sebium H2O 500 ml,7,4193.965517,599.137931
2023,5,Fleming,Sebium Hydra 40 ml,21,11025,525
2023,5,Fleming,Sebium Night Peel 40 ml,1,688.7931034,688.7931034
2023,5,Fleming,Sebium Pore Refiner 30 ml,18,12087.93103,671.5517241
2023,5,Fleming,Sensibio AR 40 ml,28,15424.13793,550.862069
2023,5,Fleming,Sensibio Defensive 40 ml,8,3689.655172,461.2068966
2023,5,Fleming,Sensibio Ds+ Crema 40 ml,12,6196.551724,516.3793103
2023,5,Fleming,Sensibio Forte 40 ml,3,1549.137931,516.3793103
2023,5,Fleming,Sensibio Gel Contorno de Ojos 15 ml,5,1935.344828,387.0689655
2023,5,Fleming,Sensibio Gel Moussant 200 ml,6,2663.793103,443.9655172
2023,5,Fleming,Sensibio Gel Moussant 500 ml,25,14978.44828,599.137931
2023,5,Fleming,Sensibio Gel Moussant Tubo 100 ml,39,7900.862069,202.5862069
2023,5,Fleming,Sensibio H2O 100 ml,9,1699.137931,188.7931034
2023,5,Fleming,Sensibio H2O 250 ml,4,1720.689655,430.1724138
2023,5,Fleming,Sensibio H2O 500 ml,12,7189.655172,599.137931
2023,5,Fleming,Sensibio H2O Eye 125 ml,9,2862.931034,318.1034483
2023,5,Fleming,Sensibio Light 40 ml,1,456.0344828,456.0344828
2023,5,HEB,ABCDerm H2O 1 l,29,11965.4,412.6
2023,5,HEB,Atoderm Barra 150 gr,210,24245.44,115.4544762
